# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.001838        	p               	7.96718810e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80780698e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.001838        	U               	(-5.24628208e+01 4.59059803e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.05011417e+01 1.16532047e-16 1.16532047e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.001838        	T               	2.60713922e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91320342e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018384       	p               	7.96668315e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80666325e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018384       	U               	(-5.24777827e+01 4.59063863e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.05224060e+01 1.16384375e-16 1.16384375e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018384       	T               	2.60709098e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91310591e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018388       	p               	7.96617825e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80551962e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018388       	U               	(-5.24927443e+01 4.59067923e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.05436399e+01 1.16227584e-16 1.16227584e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018388       	T               	2.60704274e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91300840e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018392       	p               	7.96567340e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80437611e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018392       	U               	(-5.25077054e+01 4.59071982e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.05648417e+01 1.16061804e-16 1.16061804e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018392       	T               	2.60699450e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91291089e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018396       	p               	7.96516859e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80323272e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018396       	U               	(-5.25226661e+01 4.59076040e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.05860097e+01 1.15887175e-16 1.15887175e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018396       	T               	2.60694626e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91281338e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00184         	p               	7.96466384e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80208943e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00184         	U               	(-5.25376264e+01 4.59080098e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.06071424e+01 1.15703843e-16 1.15703843e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00184         	T               	2.60689802e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91271587e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018404       	p               	7.96415913e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.80094625e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018404       	U               	(-5.25525862e+01 4.59084155e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.06282382e+01 1.15511961e-16 1.15511961e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018404       	T               	2.60684979e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91261836e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018408       	p               	7.96365448e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79980319e+04	(4.84900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018408       	U               	(-5.25675456e+01 4.59088212e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.06492956e+01 1.15311690e-16 1.15311690e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018408       	T               	2.60680156e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91252084e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018412       	p               	7.96314987e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79866024e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018412       	U               	(-5.25825046e+01 4.59092268e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.06703131e+01 1.15103198e-16 1.15103198e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018412       	T               	2.60675333e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91242331e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018416       	p               	7.96264531e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79751741e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018416       	U               	(-5.25974632e+01 4.59096323e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.06912893e+01 1.14886659e-16 1.14886659e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018416       	T               	2.60670510e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91232578e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.001842        	p               	7.96214080e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79637469e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.001842        	U               	(-5.26124213e+01 4.59100379e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.07122228e+01 1.14662254e-16 1.14662254e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.001842        	T               	2.60665687e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91222824e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018424       	p               	7.96163634e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79523208e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018424       	U               	(-5.26273791e+01 4.59104433e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.07331120e+01 1.14430169e-16 1.14430169e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018424       	T               	2.60660864e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91213069e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018428       	p               	7.96113193e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79408958e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018428       	U               	(-5.26423364e+01 4.59108488e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.07539558e+01 1.14190596e-16 1.14190596e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018428       	T               	2.60656042e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91203313e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018432       	p               	7.96062757e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79294719e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018432       	U               	(-5.26572932e+01 4.59112542e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.07747527e+01 1.13943733e-16 1.13943733e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018432       	T               	2.60651220e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91193557e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018436       	p               	7.96012325e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79180491e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018436       	U               	(-5.26722497e+01 4.59116596e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.07955015e+01 1.13689785e-16 1.13689785e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018436       	T               	2.60646398e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91183800e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.001844        	p               	7.95961899e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.79066275e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.001844        	U               	(-5.26872057e+01 4.59120649e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.08162009e+01 1.13428960e-16 1.13428960e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.001844        	T               	2.60641576e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91174043e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018444       	p               	7.95911477e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78952069e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018444       	U               	(-5.27021612e+01 4.59124702e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.08368498e+01 1.13161472e-16 1.13161472e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018444       	T               	2.60636755e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91164285e+02	(5.48500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018448       	p               	7.95861061e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78837874e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018448       	U               	(-5.27171164e+01 4.59128754e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.08574469e+01 1.12887539e-16 1.12887539e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018448       	T               	2.60631933e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91154531e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018452       	p               	7.95810649e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78723691e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018452       	U               	(-5.27320711e+01 4.59132806e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.08779912e+01 1.12607385e-16 1.12607385e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018452       	T               	2.60627112e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91144781e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018456       	p               	7.95760242e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78609518e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018456       	U               	(-5.27470254e+01 4.59136858e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.08984816e+01 1.12321236e-16 1.12321236e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018456       	T               	2.60622291e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91135032e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.001846        	p               	7.95709840e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78495357e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.001846        	U               	(-5.27619793e+01 4.59140909e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.09189170e+01 1.12029324e-16 1.12029324e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.001846        	T               	2.60617470e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91125282e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018464       	p               	7.95659443e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78381206e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018464       	U               	(-5.27769328e+01 4.59144960e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.09392964e+01 1.11731883e-16 1.11731883e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018464       	T               	2.60612649e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91115533e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018468       	p               	7.95609051e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78267067e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018468       	U               	(-5.27918858e+01 4.59149010e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.09596189e+01 1.11429151e-16 1.11429151e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018468       	T               	2.60607829e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91105783e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018472       	p               	7.95558664e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78152938e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018472       	U               	(-5.28068384e+01 4.59153059e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.09798836e+01 1.11121369e-16 1.11121369e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018472       	T               	2.60603008e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91096034e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018476       	p               	7.95508281e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.78038821e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018476       	U               	(-5.28217906e+01 4.59157108e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.10000896e+01 1.10808780e-16 1.10808780e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018476       	T               	2.60598188e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91086284e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.001848        	p               	7.95457904e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77924714e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.001848        	U               	(-5.28367423e+01 4.59161156e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.10202360e+01 1.10491630e-16 1.10491630e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.001848        	T               	2.60593368e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91076534e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018484       	p               	7.95407531e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77810619e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018484       	U               	(-5.28516937e+01 4.59165203e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(8.10403223e+01 1.10170167e-16 1.10170167e-16)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018484       	T               	2.60588548e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91066784e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018488       	p               	7.95357163e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77696535e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018488       	U               	(-5.28666445e+01 4.59169249e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.94258923e+01 1.10201630e-16 1.10201630e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018488       	T               	2.60583729e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91057033e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018492       	p               	7.95306801e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77582461e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018492       	U               	(-5.28815950e+01 4.59173293e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.94461868e+01 1.10494397e-16 1.10494397e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018492       	T               	2.60578909e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91047281e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018496       	p               	7.95256443e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77468398e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018496       	U               	(-5.28965451e+01 4.59177337e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.94665320e+01 1.10781962e-16 1.10781962e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018496       	T               	2.60574090e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91037528e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00185         	p               	7.95206090e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77354347e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00185         	U               	(-5.29114947e+01 4.59181379e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.94869271e+01 1.11064132e-16 1.11064132e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00185         	T               	2.60569271e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91027774e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018504       	p               	7.95155741e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77240306e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018504       	U               	(-5.29264439e+01 4.59185419e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.95073708e+01 1.11340711e-16 1.11340711e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018504       	T               	2.60564452e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91018019e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018508       	p               	7.95105398e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77126277e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018508       	U               	(-5.29413926e+01 4.59189458e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.95278623e+01 1.11611508e-16 1.11611508e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018508       	T               	2.60559634e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.91008264e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018512       	p               	7.95055060e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.77012258e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018512       	U               	(-5.29563410e+01 4.59193495e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.95484002e+01 1.11876334e-16 1.11876334e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018512       	T               	2.60554815e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.90998508e+02	(5.48700000e-01 1.00000000e-01 1.00000000e-01)	2
0.0018516       	p               	7.95004726e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.76898250e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0018516       	U               	(-5.29712889e+01 4.59197530e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.95689836e+01 1.12135003e-16 1.12135003e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0018516       	T               	2.60549997e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.90988757e+02	(5.48900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00185198      	p               	7.94957276e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.76789434e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00185198      	U               	(-5.29855904e+01 4.40702837e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.95886717e+01 1.07271888e-16 1.07271888e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00185198      	T               	2.60545472e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.90979452e+02	(5.48900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00185236      	p               	7.94909831e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	9.76680629e+04	(4.84700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00185236      	U               	(-5.29998666e+01 4.40395498e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(7.96083991e+01 1.07496323e-16 1.07496323e-16)	(8.69500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00185236      	T               	2.60540919e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.90970147e+02	(5.48900000e-01 1.00000000e-01 1.00000000e-01)	2
