# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.000382857     	T               	2.85409735e+02	(4.15100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760294e+02	(5.11700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000384286     	p               	1.00000000e+05	(9.39500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.56300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000384286     	U               	(-6.36059297e-13 -9.11964595e-28 -9.11964595e-28)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3	(1.49419705e+01 1.71084398e-15 1.71084398e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1
0.000384286     	T               	2.85409718e+02	(4.15100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760250e+02	(5.11700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000385714     	p               	1.00000000e+05	(9.39300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.56500000e-01 1.00000000e-01 1.00000000e-01)	0
0.000385714     	U               	(-1.15597941e-12 -7.09305796e-28 -3.54652898e-28)	(7.70000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.53271984e+01 1.68032572e-15 1.68032572e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1
0.000385714     	T               	2.85409703e+02	(4.14100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760185e+02	(5.11700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000387143     	p               	1.00000000e+05	(9.39100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.57100000e-01 1.00000000e-01 1.00000000e-01)	0
0.000387143     	U               	(-3.72888524e-13 -6.07976397e-28 -6.07976397e-28)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.57043374e+01 1.64694762e-15 1.64694762e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1
0.000387143     	T               	2.85409683e+02	(4.13900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760140e+02	(5.11900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000388571     	p               	1.00000000e+05	(9.39300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.29700000e-01 1.00000000e-01 1.00000000e-01)	0
0.000388571     	U               	(-9.12423718e-13 -4.05317598e-28 -8.10635196e-28)	(3.10000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.60727922e+01 1.61084561e-15 1.61084561e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1
0.000388571     	T               	2.85409664e+02	(4.13900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760130e+02	(5.11900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00039         	p               	1.00000000e+05	(9.40700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.56100000e-01 1.00000000e-01 1.00000000e-01)	0
0.00039         	U               	(-1.60887991e-12 -8.10635196e-28 -8.10635196e-28)	(2.51100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.44888629e+00 1.60046085e-15 1.60046085e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00039         	T               	2.85409651e+02	(4.13900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760112e+02	(5.11900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000391429     	p               	1.00000000e+05	(9.41100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.54100000e-01 1.00000000e-01 1.00000000e-01)	0
0.000391429     	U               	(-1.34098373e-12 -4.05317598e-28 -8.10635196e-28)	(1.50900000e-01 1.00000000e-01 1.00000000e-01)	0	(7.83083524e+00 1.62764069e-15 1.62764069e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000391429     	T               	2.85409633e+02	(4.12700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760080e+02	(5.11900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000392857     	p               	1.00000000e+05	(9.40500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.52900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000392857     	U               	(-9.23527204e-13 -7.29571676e-28 -7.29571676e-28)	(8.82100000e-01 1.00000000e-01 1.00000000e-01)	3	(8.21805995e+00 1.65209774e-15 1.65209774e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000392857     	T               	2.85409616e+02	(4.11700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00760028e+02	(5.11900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000394286     	p               	1.00000000e+05	(9.42300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.53300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000394286     	U               	(-9.46042128e-13 -5.57311697e-28 -1.11462339e-27)	(1.90000000e-03 1.00000000e-01 1.00000000e-01)	0	(8.60988648e+00 1.67376248e-15 1.67376248e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000394286     	T               	2.85409598e+02	(4.11500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759955e+02	(5.12100000e-01 1.00000000e-01 1.00000000e-01)	2
0.000395714     	p               	1.00000000e+05	(9.43900000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.53700000e-01 1.00000000e-01 1.00000000e-01)	0
0.000395714     	U               	(-1.27461200e-12 -4.55982298e-28 -9.11964595e-28)	(1.90000000e-03 1.00000000e-01 1.00000000e-01)	0	(9.00563010e+00 1.69257643e-15 1.69257643e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000395714     	T               	2.85409583e+02	(4.11300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759946e+02	(5.12100000e-01 1.00000000e-01 1.00000000e-01)	2
0.000397143     	p               	1.00000000e+05	(9.42700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.46700000e-01 1.00000000e-01 1.00000000e-01)	0
0.000397143     	U               	(-1.45715082e-12 -2.53323499e-28 -5.06646997e-28)	(1.90000000e-03 1.00000000e-01 1.00000000e-01)	0	(9.40459801e+00 1.70849177e-15 1.70849177e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000397143     	T               	2.85409567e+02	(4.11300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759928e+02	(5.12100000e-01 1.00000000e-01 1.00000000e-01)	2
0.000398571     	p               	1.00000000e+05	(9.43900000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.46300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000398571     	U               	(-1.46455530e-12 -4.55982298e-28 -4.55982298e-28)	(1.88900000e-01 1.00000000e-01 1.00000000e-01)	0	(9.80609180e+00 1.72147090e-15 1.72147090e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000398571     	T               	2.85409553e+02	(4.10100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759900e+02	(5.12100000e-01 1.00000000e-01 1.00000000e-01)	2
0.0004          	p               	1.00000000e+05	(9.44500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.45300000e-01 1.00000000e-01 1.00000000e-01)	0
0.0004          	U               	(-1.49365858e-12 -5.06646997e-29 -1.01329399e-28)	(1.90000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.02094099e+01 1.73148602e-15 1.73148602e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.0004          	T               	2.85409536e+02	(4.09900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759859e+02	(5.12100000e-01 1.00000000e-01 1.00000000e-01)	2
0.000401429     	p               	1.00000000e+05	(9.43700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.81100000e-01 1.00000000e-01 1.00000000e-01)	1
0.000401429     	U               	(-1.56003032e-12 -4.05317598e-28 -8.10635196e-28)	(1.50900000e-01 1.00000000e-01 1.00000000e-01)	0	(1.06138499e+01 1.73851876e-15 1.73851876e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000401429     	T               	2.85409520e+02	(4.09100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759799e+02	(5.12100000e-01 1.00000000e-01 1.00000000e-01)	2
0.000402857     	p               	1.00000000e+05	(9.44300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.80700000e-01 1.00000000e-01 1.00000000e-01)	1
0.000402857     	U               	(-1.81558466e-12 -3.54652898e-28 -7.09305796e-28)	(1.50900000e-01 1.00000000e-01 1.00000000e-01)	0	(1.10187105e+01 1.74255987e-15 1.74255987e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000402857     	T               	2.85409504e+02	(4.08700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759768e+02	(5.12300000e-01 1.00000000e-01 1.00000000e-01)	2
0.000404286     	p               	1.00000000e+05	(9.42900000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.42900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000404286     	U               	(-1.21994605e-12 -4.05317598e-28 -4.05317598e-28)	(2.30000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.14232940e+01 1.74360889e-15 1.74360889e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000404286     	T               	2.85409489e+02	(4.08700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759755e+02	(5.12300000e-01 1.00000000e-01 1.00000000e-01)	2
0.000405714     	p               	1.00000000e+05	(9.38300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.43500000e-01 1.00000000e-01 1.00000000e-01)	0
0.000405714     	U               	(-1.67274457e-12 -5.57311697e-28 -5.57311697e-28)	(2.40100000e-01 1.00000000e-01 1.00000000e-01)	0	(1.18269078e+01 1.74167330e-15 1.74167330e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000405714     	T               	2.85409474e+02	(4.06900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759731e+02	(5.12300000e-01 1.00000000e-01 1.00000000e-01)	2
0.000407143     	p               	1.00000000e+05	(9.36500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(2.43900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000407143     	U               	(-1.18399484e-12 -3.54652898e-28 -7.09305796e-28)	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.22288669e+01 1.73670494e-15 1.73670494e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000407143     	T               	2.85409456e+02	(4.07500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759695e+02	(5.12300000e-01 1.00000000e-01 1.00000000e-01)	2
0.000408571     	p               	1.00000000e+05	(9.36300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.87100000e-01 1.00000000e-01 1.00000000e-01)	0
0.000408571     	U               	(-9.28440495e-13 -3.54652898e-28 -7.09305796e-28)	(3.90000000e-03 1.00000000e-01 1.00000000e-01)	0	(1.26284931e+01 1.72873317e-15 1.72873317e-15)	(3.67300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000408571     	T               	2.85409439e+02	(4.07300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759645e+02	(5.12300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00041         	p               	1.00000000e+05	(9.41700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.42900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00041         	U               	(-6.04749442e-13 -4.55982298e-28 -4.55982298e-28)	(2.33000000e-02 1.00000000e-01 1.00000000e-01)	0	(1.13227327e+01 1.72672557e-15 1.72672557e-15)	(3.65300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00041         	T               	2.85409427e+02	(4.07300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759587e+02	(5.12500000e-01 1.00000000e-01 1.00000000e-01)	2
0.000411429     	p               	1.00000000e+05	(9.48100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.42300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000411429     	U               	(-5.70043562e-13 -1.01329399e-27 -5.06646997e-28)	(1.40700000e-01 1.00000000e-01 1.00000000e-01)	0	(1.17227476e+01 1.72556046e-15 1.72556046e-15)	(3.65300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000411429     	T               	2.85409407e+02	(4.08900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759584e+02	(5.12500000e-01 1.00000000e-01 1.00000000e-01)	2
0.000412857     	p               	1.00000000e+05	(9.39900000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.43300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000412857     	U               	(-1.06815240e-12 -1.11462339e-27 -5.57311697e-28)	(2.33900000e-01 1.00000000e-01 1.00000000e-01)	0	(1.21213155e+01 1.72147824e-15 1.72147824e-15)	(3.65300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000412857     	T               	2.85409395e+02	(4.08900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759567e+02	(5.12500000e-01 1.00000000e-01 1.00000000e-01)	2
0.000414286     	p               	1.00000000e+05	(9.45700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.42900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000414286     	U               	(-1.05576949e-12 -3.03988198e-28 -6.07976397e-28)	(1.51300000e-01 1.00000000e-01 1.00000000e-01)	0	(1.25177757e+01 1.71444826e-15 1.71444826e-15)	(3.65300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000414286     	T               	2.85409379e+02	(4.09500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759537e+02	(5.12500000e-01 1.00000000e-01 1.00000000e-01)	2
0.000415714     	p               	1.00000000e+05	(9.48900000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.40900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000415714     	U               	(-8.73230667e-13 -2.53323499e-28 -5.06646997e-28)	(1.51300000e-01 1.00000000e-01 1.00000000e-01)	0	(1.29114801e+01 1.70458005e-15 1.70458005e-15)	(3.65300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000415714     	T               	2.85409370e+02	(4.09500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759491e+02	(5.12500000e-01 1.00000000e-01 1.00000000e-01)	2
0.000417143     	p               	1.00000000e+05	(9.48100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.40900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000417143     	U               	(-1.00731990e-12 -1.01329399e-27 -5.06646997e-28)	(1.82500000e-01 1.00000000e-01 1.00000000e-01)	0	(1.06130104e+01 1.69556120e-15 1.69556120e-15)	(3.62100000e-01 1.00000000e-01 1.00000000e-01)	1
0.000417143     	T               	2.85409354e+02	(4.05700000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759431e+02	(5.12500000e-01 1.00000000e-01 1.00000000e-01)	2
0.000418571     	p               	1.00000000e+05	(9.48700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.40500000e-01 1.00000000e-01 1.00000000e-01)	0
0.000418571     	U               	(-1.35247169e-12 -7.09305796e-28 -3.54652898e-28)	(2.31900000e-01 1.00000000e-01 1.00000000e-01)	0	(1.10078621e+01 1.69940562e-15 1.69940562e-15)	(3.62100000e-01 1.00000000e-01 1.00000000e-01)	1
0.000418571     	T               	2.85409338e+02	(4.05500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759407e+02	(5.12700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00042         	p               	1.00000000e+05	(9.48500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.39900000e-01 1.00000000e-01 1.00000000e-01)	0
0.00042         	U               	(-2.05948185e-12 -5.57311697e-28 -5.57311697e-28)	(2.38700000e-01 1.00000000e-01 1.00000000e-01)	0	(1.14024697e+01 1.70048496e-15 1.70048496e-15)	(3.62100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00042         	T               	2.85409323e+02	(4.06100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759399e+02	(5.12700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000421429     	p               	1.00000000e+05	(9.48300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.40100000e-01 1.00000000e-01 1.00000000e-01)	0
0.000421429     	U               	(-4.21928389e-13 -6.07976397e-28 -6.07976397e-28)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)	0	(1.17961931e+01 1.69880622e-15 1.69880622e-15)	(3.62100000e-01 1.00000000e-01 1.00000000e-01)	1
0.000421429     	T               	2.85409304e+02	(4.07100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759380e+02	(5.12700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000422857     	p               	1.00000000e+05	(9.47300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.40700000e-01 1.00000000e-01 1.00000000e-01)	0
0.000422857     	U               	(-1.18941422e-12 -1.64153627e-27 -1.64153627e-27)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)	3	(1.21883987e+01 1.69433070e-15 1.69433070e-15)	(3.62100000e-01 1.00000000e-01 1.00000000e-01)	1
0.000422857     	T               	2.85409292e+02	(4.07500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759343e+02	(5.12700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000424286     	p               	1.00000000e+05	(8.30100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.41300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000424286     	U               	(-9.45464194e-13 -3.54652898e-28 -7.09305796e-28)	(2.83000000e-02 1.00000000e-01 1.00000000e-01)	0	(1.19120471e+01 1.69138084e-15 1.69138084e-15)	(3.61300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000424286     	T               	2.85409279e+02	(4.07500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759290e+02	(5.12700000e-01 1.00000000e-01 1.00000000e-01)	2
0.000425714     	p               	1.00000000e+05	(8.31100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.39100000e-01 1.00000000e-01 1.00000000e-01)	0
0.000425714     	U               	(-1.77994427e-12 -8.10635196e-28 -8.10635196e-28)	(2.34700000e-01 1.00000000e-01 1.00000000e-01)	0	(1.23022157e+01 1.68611267e-15 1.68611267e-15)	(3.61300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000425714     	T               	2.85409272e+02	(4.04100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759232e+02	(5.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000427143     	p               	1.00000000e+05	(9.51300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.38300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000427143     	U               	(-2.25454520e-12 -1.31728219e-27 -1.31728219e-27)	(2.34700000e-01 1.00000000e-01 1.00000000e-01)	0	(1.26900774e+01 1.67812968e-15 1.67812968e-15)	(3.61300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000427143     	T               	2.85409257e+02	(4.03100000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759226e+02	(5.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000428571     	p               	1.00000000e+05	(8.44700000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(4.75000000e-02 1.00000000e-01 1.00000000e-01)	0
0.000428571     	U               	(-6.04476830e-13 -1.09435751e-27 -1.09435751e-27)	(8.00500000e-01 1.00000000e-01 1.00000000e-01)	3	(1.30750265e+01 1.66748880e-15 1.66748880e-15)	(3.61300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000428571     	T               	2.85409242e+02	(4.02900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759213e+02	(5.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00043         	p               	1.00000000e+05	(8.32500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(4.77000000e-02 1.00000000e-01 1.00000000e-01)	0
0.00043         	U               	(-4.89911857e-13 -1.01329399e-27 -2.02658799e-27)	(2.66100000e-01 1.00000000e-01 1.00000000e-01)	1	(1.34564689e+01 1.65422799e-15 1.65422799e-15)	(3.61300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00043         	T               	2.85409226e+02	(4.04500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759188e+02	(5.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000431429     	p               	1.00000000e+05	(8.33300000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.42900000e-01 1.00000000e-01 1.00000000e-01)	0
0.000431429     	U               	(-5.88483131e-13 -9.11964595e-28 -9.11964595e-28)	(2.64500000e-01 1.00000000e-01 1.00000000e-01)	1	(1.05528780e+01 1.65731786e-15 1.65731786e-15)	(3.57300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000431429     	T               	2.85409212e+02	(4.04500000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759145e+02	(5.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000432857     	p               	1.00000000e+05	(9.60500000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.42100000e-01 1.00000000e-01 1.00000000e-01)	0
0.000432857     	U               	(-1.33537592e-12 -3.54652898e-28 -3.54652898e-28)	(2.67000000e-02 1.00000000e-01 1.00000000e-01)	0	(1.09389843e+01 1.66139037e-15 1.66139037e-15)	(3.57300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000432857     	T               	2.85409199e+02	(4.04300000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759083e+02	(5.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.000434286     	p               	1.00000000e+05	(8.27100000e-01 1.00000000e-01 1.00000000e-01)	3	1.20000000e+05	(1.36500000e-01 1.00000000e-01 1.00000000e-01)	0
0.000434286     	U               	(-7.23677930e-13 -1.27675043e-27 -1.27675043e-27)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3	(1.13249655e+01 1.66288559e-15 1.66288559e-15)	(3.57300000e-01 1.00000000e-01 1.00000000e-01)	1
0.000434286     	T               	2.85409185e+02	(4.04900000e-01 1.00000000e-01 1.00000000e-01)	1	3.00759055e+02	(5.13100000e-01 1.00000000e-01 1.00000000e-01)	2
0.000435714     	p               	1.00000000e+05	(7.31900000e-01 1.00000000e-01 1.00000000e-01)	2	1.20000000e+05	(1.36300000e-01 1.00000000e-01 1.00000000e-01)	0
0.000435714     	U               	(-1.07415246e-12 -1.45914335e-27 -1.45914335e-27)	(8.77500000e-01 1.00000000e-01 1.00000000e-01)	3	(1.17102241e+01 1.66180916e-15 1.66180916e-15)	(3.57300000e-01 1.00000000e-01 1.00000000e-01)	1
